source_dataset_id,municipality_code,source_layer,native_zone_code,native_zone_description,generator_class,mapping_rule,mapping_status,evidence,notes,source_feature_count
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.A | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,24
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.AE | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,10
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.AF | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.AS | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,58
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.B | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,18
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.C | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,9
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.D | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,9
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.E | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,45
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S,Descrizion=Zona S.F | ZONA_OM=S | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,30
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S_AMB_STO,Descrizion=Zona S.B* | ZONA_OM=S_AMB_STO | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,18
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S_AMB_STO,Descrizion=Zona S.D* | ZONA_OM=S_AMB_STO | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,3
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S_AMB_STO,Descrizion=Zona S.E* | ZONA_OM=S_AMB_STO | ART_NTA=77,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,2
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,S_GOLF,Descrizion=Zona S.Eg | ZONA_OM=S_GOLF | ART_NTA=77/77BIS,,GENERIC_SERVICE_WITHOUT_RELEVANT_COMPONENT,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,V1,Descrizion=Zona V.1 | ZONA_OM=V1 | ART_NTA=72/73,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,59
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,V1_IS,Descrizion=Zona V.1 di interesse storico | ZONA_OM=V1_IS | ART_NTA=72/73,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,8
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,V2,Descrizion=Zona V.2 | ZONA_OM=V2 | ART_NTA=72/74,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,42
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,V3,Descrizion=Zona V.3 | ZONA_OM=V3 | ART_NTA=72/75,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,15
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,V4,Descrizion=Zona V.4 | ZONA_OM=V4 | ART_NTA=72/76,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093004,Aviano\ZONIZZAZIONE_6708.shp,V5,Descrizion=Zona V.5 | ZONA_OM=V5 | ART_NTA=72/76BIS,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,9
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A1,ZONA_OM=A1 | ART_NTA=17,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,14
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A1,"zona_omoge=A | zona_desc=Zone A - Parti interessate da agglomerati urbani o singoli edifici o complessi di edifici che rivestono carattere storico, artistico o di particolare pregio ambientale | sottozona=A | dest_prev=Zona A - Edifici e complessi edilizi isolati | ZONA_OM=A1 | ART_NTA=17",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,20
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A7,"zona_omoge=A | zona_desc=Zone A - Parti interessate da agglomerati urbani o singoli edifici o complessi di edifici che rivestono carattere storico, artistico o di particolare pregio ambientale | sottozona=A | dest_prev=Zona A - Edifici e complessi edilizi isolati | ZONA_OM=A7 | ART_NTA=18",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,12
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A7,"zona_omoge=A | zona_desc=Zone A - Parti interessate da agglomerati urbani o singoli edifici o complessi di edifici che rivestono carattere storico, artistico o di particolare pregio ambientale | sottozona=A0 | dest_prev=Zona A0 - Nuclei edificati e parti di tessuto urbano di impianto storico | note=Indice di fabbricabilita'  territoriale era espresso in mc/ha; Rapporto copertura non superiore a quello medio della zona | ZONA_OM=A7 | ART_NTA=18",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,2
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A7,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B1 | dest_prev=Zona B1 - Parti prossime alle aree di centro citta' o costituenti i nuclei centrali delle frazioni, con caratteristiche di edificazione semintensiva | note=Indice di fabbricabilita'  fondiaria definito nelle tavole di zonizzazione 1:2.000 | ZONA_OM=A7 | ART_NTA=18",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A7,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B2.a | dest_prev=Zona B2.a - Parti periferiche, a prevalente edificazione estensiva | ZONA_OM=A7 | ART_NTA=18",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A7,zona_omoge=Vp | zona_desc=Zone Vp - Verde privato | sottozona=B1 | dest_prev=Zona Vp - Verde privato | ZONA_OM=A7 | ART_NTA=18,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,A7,zona_omoge=Vp | zona_desc=Zone Vp - Verde privato | sottozona=Vp | dest_prev=Zona Vp - Verde privato | ZONA_OM=A7 | ART_NTA=18,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,AT,"zona_omoge=A | zona_desc=Zone A - Parti interessate da agglomerati urbani o singoli edifici o complessi di edifici che rivestono carattere storico, artistico o di particolare pregio ambientale | sottozona=A0 | dest_prev=Zona A0 - Nuclei edificati e parti di tessuto urbano di impianto storico | note=Indice di fabbricabilita'  territoriale era espresso in mc/ha; Rapporto copertura non superiore a quello medio della zona | ZONA_OM=AT | ART_NTA=23",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,5
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,AT,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B0 | dest_prev=Zona B0 - Parti totalmente edificate, con caratteristiche di centro citta' | note=Parametri per l'edificazione a seconda del tipo di intervento e la modalita'  di attuazione | ZONA_OM=AT | ART_NTA=23",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,2
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,AT,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B2.a | dest_prev=Zona B2.a - Parti periferiche, a prevalente edificazione estensiva | ZONA_OM=AT | ART_NTA=23",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,AT,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=SP | dest_prev=Zona B0 - Parti totalmente edificate, con caratteristiche di centro citta' | note=Parametri per l'edificazione a seconda del tipo di intervento e la modalita'  di attuazione | ZONA_OM=AT | ART_NTA=23",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,AT,"zona_omoge=C | zona_desc=Zone C - Parti destinate all'espansione edilizia prevalentemente residenziale | sottozona=C1 | dest_prev=Zona C1 - Parti destinate a nuovi complessi insediativi, che risultino inedificate o scarsamente edificate | note=Indice di fabbricabilita'  fondiaria definito dalle schede di attuazione | ZONA_OM=AT | ART_NTA=23",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,AT,"zona_omoge=D | zona_desc=Zone D - Parti destinate ad insediamenti produttivi, industriali e artigianali | sottozona=D3.1 | dest_prev=Zona D3.1 - Area ed insediamenti produttivi esistenti | ZONA_OM=AT | ART_NTA=23",G1_PRODUCTIVE,EXPLICIT_SIGNAL_G1_PRODUCTIVE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,2
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,AT,"zona_omoge=D | zona_desc=Zone D - Parti destinate ad insediamenti produttivi, industriali e artigianali | sottozona=D4 | dest_prev=Zona D4 - Depositi a cielo aperto esistenti | ZONA_OM=AT | ART_NTA=23",G1_PRODUCTIVE,EXPLICIT_SIGNAL_G1_PRODUCTIVE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,sottozona=B0 | ZONA_OM=B0 | ART_NTA=19,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,"zona_omoge=A | zona_desc=Zone A - Parti interessate da agglomerati urbani o singoli edifici o complessi di edifici che rivestono carattere storico, artistico o di particolare pregio ambientale | sottozona=A | dest_prev=Zona A - Edifici e complessi edilizi isolati | ZONA_OM=B0 | ART_NTA=19",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,"zona_omoge=A | zona_desc=Zone A - Parti interessate da agglomerati urbani o singoli edifici o complessi di edifici che rivestono carattere storico, artistico o di particolare pregio ambientale | sottozona=A0 | dest_prev=Zona A0 - Nuclei edificati e parti di tessuto urbano di impianto storico | note=Indice di fabbricabilita'  territoriale era espresso in mc/ha; Rapporto copertura non superiore a quello medio della zona | ZONA_OM=B0 | ART_NTA=19",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,7
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B0 | dest_prev=Zona B0 - Parti totalmente edificate, con caratteristiche di centro citta' | note=Parametri per l'edificazione a seconda del tipo di intervento e la modalita'  di attuazione | ZONA_OM=B0 | ART_NTA=19",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,4
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B1 | dest_prev=Zona B1 - Parti prossime alle aree di centro citta' o costituenti i nuclei centrali delle frazioni, con caratteristiche di edificazione semintensiva | note=Indice di fabbricabilita'  fondiaria definito nelle tavole di zonizzazione 1:2.000 | ZONA_OM=B0 | ART_NTA=19",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,25
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B2.a | dest_prev=Zona B2.a - Parti periferiche, a prevalente edificazione estensiva | ZONA_OM=B0 | ART_NTA=19",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,50
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B2.b | dest_prev=Zona B2.b - Ambiti periferici, ad edificazione prevalentemente rada, da completare con interventi soggetti a controllo tipologico | ZONA_OM=B0 | ART_NTA=19",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,11
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,zona_omoge=H | zona_desc=Zone H - Parti destinate a insediamenti terziari | sottozona=B0 | dest_prev=Zona H4 - Ricettiva turistica | ZONA_OM=B0 | ART_NTA=19,G2_COMMERCIAL_TERTIARY,EXPLICIT_SIGNAL_G2_COMMERCIAL_TERTIARY,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B0,zona_omoge=Vp | zona_desc=Zone Vp - Verde privato | sottozona=B1 | dest_prev=Zona Vp - Verde privato | ZONA_OM=B0 | ART_NTA=19,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B1,"zona_omoge=A | zona_desc=Zone A - Parti interessate da agglomerati urbani o singoli edifici o complessi di edifici che rivestono carattere storico, artistico o di particolare pregio ambientale | sottozona=A0 | dest_prev=Zona A0 - Nuclei edificati e parti di tessuto urbano di impianto storico | note=Indice di fabbricabilita'  territoriale era espresso in mc/ha; Rapporto copertura non superiore a quello medio della zona | ZONA_OM=B1 | ART_NTA=20",,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,7
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B1,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B0 | dest_prev=Zona B0 - Parti totalmente edificate, con caratteristiche di centro citta' | note=Parametri per l'edificazione a seconda del tipo di intervento e la modalita'  di attuazione | ZONA_OM=B1 | ART_NTA=20",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,10
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B1,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B1 | dest_prev=Zona B1 - Parti prossime alle aree di centro citta' o costituenti i nuclei centrali delle frazioni, con caratteristiche di edificazione semintensiva | note=Indice di fabbricabilita'  fondiaria definito nelle tavole di zonizzazione 1:2.000 | ZONA_OM=B1 | ART_NTA=20",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,65
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B1,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B1 | dest_prev=Zona B1 - Parti prossime alle aree di centro citta' o costituenti i nuclei centrali delle frazioni, con caratteristiche di edificazione semintensiva, soggetta a prescrizioni speciali | note=Indice di fabbricabilita'  fondiaria definito nelle tavole di zonizzazione 1:2.000 | ZONA_OM=B1 | ART_NTA=20",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B1,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B3 | dest_prev=Zona B3 - Parti totalmente o parzialmente edificate, gia' incluse in PRPC di  espansione residenziale | note=Parametri per l'edificazione definiti dalla convenzione e dagli elaborati di PRPC approvato | ZONA_OM=B1 | ART_NTA=20",,IMPLEMENTATION_PLAN_BOUNDARY_NON_GENERATOR,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,23
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B1,zona_omoge=B | zona_desc=Zone C - Parti destinate all'espansione edilizia prevalentemente residenziale | sottozona=B3 | dest_prev=Zona C0 - Parti destinate al completamento di programmi edilizi gia' approvati ed in corso di realizzazione | note=Indice di fabbricabilita'  fondiaria definito dalle schede di attuazione | ZONA_OM=B1 | ART_NTA=20,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B1,zona_omoge=H | zona_desc=Zone H - Parti destinate a insediamenti terziari | sottozona=B0 | dest_prev=Zona H4 - Ricettiva turistica | ZONA_OM=B1 | ART_NTA=20,G2_COMMERCIAL_TERTIARY,EXPLICIT_SIGNAL_G2_COMMERCIAL_TERTIARY,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,ZONA_OM=B2 | ART_NTA=21,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,5
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B2 | dest_prev=Zona B2.a - Parti periferiche, a prevalente edificazione estensiva | ZONA_OM=B2 | ART_NTA=21",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B2.a | dest_prev=Zona B2.a - Parti periferiche, a prevalente edificazione estensiva | ZONA_OM=B2 | ART_NTA=21",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,227
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,"zona_omoge=B | zona_desc=Zone B - Parti totalmente o parzialmente edificate, diverse dalle zone A | sottozona=B2.b | dest_prev=Zona B2.b - Ambiti periferici, ad edificazione prevalentemente rada, da completare con interventi soggetti a controllo tipologico | ZONA_OM=B2 | ART_NTA=21",,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,40
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,zona_omoge=C | zona_desc=Zone C - Parti destinate all'espansione edilizia prevalentemente residenziale | sottozona=C0 | dest_prev=Zona C0 - Parti destinate al completamento di programmi edilizi gia' approvati ed in corso di realizzazione | note=Indice di fabbricabilita'  fondiaria definito dalle schede di attuazione | ZONA_OM=B2 | ART_NTA=21,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,zona_omoge=E | zona_desc=Zone E - Parti destinate a zone agricole | sottozona=B2.a | dest_prev=Zona E4.1 - Zona agricola di tutela dei corsi d'acqua | ZONA_OM=B2 | ART_NTA=21,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,zona_omoge=E | zona_desc=Zone E - Parti destinate a zone agricole | sottozona=B2.a | dest_prev=Zona E4.2 - Zona agricola di interesse paesaggistico | ZONA_OM=B2 | ART_NTA=21,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,zona_omoge=E | zona_desc=Zone E - Parti destinate a zone agricole | sottozona=B2.a | dest_prev=Zona E7 - Agricola mista | ZONA_OM=B2 | ART_NTA=21,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,6
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,zona_omoge=Vp | zona_desc=Zone Vp - Verde privato | sottozona=B2.a | dest_prev=Zona Vp - Verde privato | ZONA_OM=B2 | ART_NTA=21,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,2
F3_SRC_FVG_PRGC_CURRENT_001,093005,AzzanoDecimo\azzano_zonizzazione_nuovo_prgc_6708.shp,B2,zona_omoge=Vp | zona_desc=Zone Vp - Verde privato | sottozona=C1 | dest_prev=Zona Vp - Verde privato | ZONA_OM=B2 | ART_NTA=21,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
